Textbox24,Textbox28
State: Karnataka     District : Bangalore R           Block : All Blocks    Year : All Years            Batch : All Batches            Collaboration : All Collaborations           Status : All Status         Loan Number: Not Available   Scheme : PMGSY 1   Sub Scheme : All,Note : All Costs are in Lakhs and All Lengths are in Kms.

Textbox1,Textbox8,Textbox3,Textbox5,Textbox7,Textbox11,Textbox18,Textbox26,Textbox9,Textbox23,Textbox47,Textbox53,Textbox56,Textbox59,Textbox63,Textbox66,Textbox27,Textbox2,MAST_DISTRICT_NAME,MAST_DISTRICT_NAME1,MAST_BLOCK_NAME,IMS_PACKAGE_ID1,IMS_YEAR,WORK_TYPE,ROAD_NAME,IMS_UPGRADE_CONNECT,HABS,CN_ROAD,CNHABS,SANC_AMT,STATE_SHARE,ROAD_LENGTH1,BRIDGE_LENGTH,LENGTH_COMPLETED1,IMS_PAYMENT_MADE1,PROPOSAL_STATUS1,MAST_FUNDING_AGENCY_NAME,CONT_NAME1,MAINT_AMT,COMPLETION_DATE,Textbox30,Textbox46,Textbox49,Textbox17,Textbox21,LENGTH_COMPLETED,Textbox55,Textbox68
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,11,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0204,2001 - 2002,ROAD,N.H.207 to Solurdinne,Upgarde,Solur Dinne [ 1003833],Road from Irriganahalli toK S Roadvia Hosahalli,Hosahalli [ 426052]  { 527} ,9.39,0.00,1.600,0.000,1.600,8.14,Completed,Regular PMGSY,B MUNIKRISHNAPPA [28 Jan 2003],0.00,Financial: 01-04-2005/ Physical: 31-08-2005,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,12,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0204,2001 - 2002,ROAD,N.H.207 to Seekayanahalli,Upgarde,,NH 207 to Naganayakanahalli via Polanahalli,Haralur [ 398256]  { 571} ,8.66,0.00,1.200,0.000,1.200,7.65,Completed,Regular PMGSY,B MUNIKRISHNAPPA [28 Jan 2003],0.00,Financial: 01-04-2005/ Physical: 31-08-2005,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,13,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0216,2003 - 2004,ROAD,C T R Road - Doddachimanahalli,Upgarde,Doddacheemanahalli [ 305324],Road from D D Road to Koira via Shanappanahalli Koira Hosur,Shanappanahally [ 977146]  { 295} ,11.50,0.00,0.950,0.000,0.950,12.27,Completed,Regular PMGSY,V NARAYANASWAMY [14 Jun 2004],0.71,Financial: 18-10-2007/ Physical: 30-06-2007,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,14,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0220,2005 - 2006,ROAD,N H 7 - Kundhana,Upgarde,"Akkupet [ 22326], Bommawara [ 174277], Chikka Chimanahally [ 221928], Devaganahalli [ 262807], K Koppalu [ 474618], Kundana [ 600414], Peddanahally [ 843735]",Road from Irriganahalli toK S Roadvia Hosahalli,Hosahalli [ 426052]  { 527} ,158.50,0.00,10.600,0.000,10.600,190.76,Completed,Regular PMGSY,M/s. Ganesh Enterprises Sri K B Ramesh [23 Jan 2007],13.17,Financial: 16-09-2008/ Physical: 31-05-2008,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,15,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN-02-32,2006 - 2007,ROAD,Improvements to Road from 9.50 Km on C.T.R. Road to Karahally,Upgarde,"Hosur [ 426897], Jyothipura [ 474192], Managondanahalli [ 666423], Mayasandra [ 690188], Meesaganahalli [ 692712], Thyalagere [ 1055408]",Road from Irriganahalli toK S Roadvia Hosahalli,Hosahalli [ 426052]  { 527} ,396.40,0.00,19.500,0.000,19.500,206.61,Completed,Regular PMGSY,S R RAVI [02 Jul 2007],29.22,Financial: 20-05-2009/ Physical: 30-06-2008,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,16,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0233,2006 - 2007,ROAD,IMPROVEMETNS ROAD FROM DEVANAHALLI - CHANNARAYAPATNA,Upgarde,"Channarayapatna [ 205258], Dinnuru [ 303692], Hyadala [ 429661], Yaleyur [ 1109017]",Kolar Sompur Road,Devenahalli [ 264068]  { 134} ,243.60,0.00,13.860,0.000,13.860,269.08,Completed,Regular PMGSY,N S MULGE [18 Jun 2007],20.77,Financial: 15-09-2008/ Physical: 31-05-2008,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,17,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0235,2006 - 2007,ROAD,Hegganahalli - NH-07,Upgarde,"Chowdenahalli [ 234447], Hegganahalli [ 419785], Poojanahally [ 861474], Sadahally [ 931101]",Road from CTR Road to NH7 via Hegganahalli Nagamangala Chowdarahalli Sadenahalli,"Chowdenahalli [ 234447]  { 153} , Hegganahalli [ 419785]  { 353} , Kannamangala [ 505106]  { 1074} , Nagamangala [ 741843]  { 608} ",154.30,0.00,8.220,0.000,8.220,143.67,Completed,Regular PMGSY,S R RAVI [02 Jul 2007],12.32,Financial: 24-02-2011/ Physical: 31-08-2009,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,18,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0237,2006 - 2007,ROAD,N H -07 - Holerahalli,Upgarde,"Bijjawara [ 162679], Gonur [ 370967], Holerahally [ 424785], Irigenahalli [ 434617], Thimmahally [ 1050201], Venkatagirikote [ 1094605]",Road from NH 7 K S Road via Venkatagiri Kote Bijjavara Holerahalli,"Bijjawara [ 162679]  { 1435} , Holerahally [ 424785]  { 633} , Venkatagirikote [ 1094605]  { 1618} ",100.15,0.00,5.550,0.000,5.550,98.99,Completed,Regular PMGSY,K L Manjunath Reddy [27 Jun 2007],8.32,Financial: 26-06-2008/ Physical: 30-04-2008,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,19,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0253,2007 - 2008,ROAD,Sonnenahalli - T-06,Upgarde,"Anigatta [ 39205], Bidalur [ 160830], Muddanayakanahalli [ 720050], Savakanahally [ 964858]",Road from D D Rod to Karahalli via Muddanayakanahalli Sonnenahalli Karahalli,"Anigatta [ 39205]  { 857} , Bidalur [ 160830]  { 1045} , Muddanayakanahalli [ 720050]  { 544} , Sonnenahally [ 1006959]  { 260} ",181.93,0.00,7.450,0.000,7.450,48.61,Completed,Regular PMGSY,N S MULGE [27 May 2009],14.01,Financial: 01-10-2010/ Physical: 28-02-2010,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,20,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0254,2007 - 2008,ROAD,Jonnahalli - T-06,Upgarde,Jonnahalli [ 470393],Road fromDS Road to Doddahosahalli via Channahalli,"Chikka Hosahally [ 221945]  { 300} , Doddahosahalli [ 305440]  { 486} , Jonnahalli [ 470393]  { 535} ",113.90,0.00,4.320,0.000,4.320,117.39,Completed,Regular PMGSY,B.A. Shyam [11 Jul 2008],8.12,Financial: 25-08-2009/ Physical: 30-04-2009,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,21,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0291,2009 - 2010,ROAD,Doddathathman gala - T04,Upgarde,"Doddathathamangala [ 305699], Haliyur [ 394095], Yeluvalli [ 1110551]",Road from DV Road to T Agrahara via Doddathathamangala Haliyar Yeliyur,Doddathathamangala [ 305699]  { 501} ,70.30,0.00,3.140,0.000,3.140,74.65,Completed,Regular PMGSY,B MUNIKRISHNAPPA [26 Aug 2009],6.59,Financial: 17-11-2011/ Physical: 31-01-2011,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,22,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0292,2009 - 2010,ROAD,Yerrappanahalli - T08,Upgarde,"Boovanahally [ 175317], Doddasanne [ 305677], Yerrappanahally [ 1111287]",Road from NH 7 to Nallur,"Doddasanne [ 305677]  { 1277} , Yerrappanahalli [ 1111285]  { 21} ",79.11,0.00,3.530,0.000,3.530,96.08,Completed,Regular PMGSY,Mohankumar [10 Aug 2009],7.45,Financial: 29-09-2011/ Physical: 28-02-2011,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,23,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0293,2009 - 2010,ROAD,Gangavara chowdappanahlly - T05,Upgarde,"Chowdappanahally [ 234413], Gangavara [ 344021]",Road from Chodappanahalli to Gangavara,Chowdappanahally [ 234413]  { 568} ,77.71,0.00,3.200,0.000,3.200,85.79,Completed,Regular PMGSY,Mohankumar [10 Aug 2009],6.75,Financial: 27-10-2010/ Physical: 31-05-2010,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,24,Bangalore R ,DPIU Of Bangalore r,Devanahalli,KN0294,2009 - 2010,ROAD,Juttanahalli - T10,Upgarde,"Bannimangala [ 94141], BettaKote Amanikere [ 127726]",Road from CTR Road to Juttanahalli via Lingadeeragollahalli Sulakunte Bachahalli Panditpura,"Juttanahalli [ 473991]  { 581} , Pandithapura [ 817905]  { 406} , Sulikunte [ 1015896]  { 446} ",153.05,0.00,6.280,0.000,6.280,160.77,Completed,Regular PMGSY,Dodda  Rangaiah [29 Aug 2009],13.25,Financial: 15-03-2012/ Physical: 31-05-2011,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,25,Bangalore R ,DPIU Of Bangalore r,Doddaballapur,KN0203,2000 - 2001,ROAD,"K.S.road to Alapapanahalli via Tubukuntee,  Sirugundahalli",Upgarde,"Alappanahally [ 24384], Bommanahally [ 174121], Chikka Mankanala [ 221953], Doddamankanala [ 305559], Gundlahally [ 385257], Kadathippur [ 478963], Kamana Agrahara [ 495579], Siragondanahalli [ 996913], Thanniranahally [ 1046145], Tubkunte [ 1064167]",DD road to AdinarayanaHosahally,Obadenahally [ 793162]  { 577} ,62.64,0.00,10.200,0.000,10.200,68.49,Completed,Regular PMGSY,MGANESH [04 Jul 2001],0.00,Financial: 01-04-2005/ Physical: 31-07-2003,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,26,Bangalore R ,DPIU Of Bangalore r,Doddaballapur,KN0204,2001 - 2002,ROAD,"Godambachahalli, to Thogarighatta",Upgarde,"G Bachahally [ 332045], Thogarigatta [ 1052243]",SH 74  to Melekote road via Seegahally Chennapura,Channapura [ 205226]  { 443} ,10.24,0.00,1.200,0.000,1.200,10.47,Completed,Regular PMGSY,B MUNIKRISHNAPPA [28 Jan 2003],0.00,Financial: 01-04-2005/ Physical: 31-08-2005,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,27,Bangalore R ,DPIU Of Bangalore r,Doddaballapur,KN0204,2001 - 2002,ROAD,K.S.Road  to Rameshwara,Upgarde,Rameswara [ 902217],NH 207 to Chunchegowadanahoshally,Chunchegowdanahosahally [ 235889]  { 330} ,6.23,0.00,1.150,0.000,1.150,4.91,Maintenance,Regular PMGSY,B MUNIKRISHNAPPA [28 Jan 2003],0.00,Financial: 01-04-2005/ Physical: 31-08-2005,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,28,Bangalore R ,DPIU Of Bangalore r,Doddaballapur,KN0208,2001 - 2002,ROAD,Banavathi to Dadagattamadagu,Upgarde,"Dhadagatta Madagu [ 267252], Hanumanthapura [ 397359]",Adakaavala to Ankonahally via Bhaktrahally Alappanahally Bayappanahally,,36.89,0.00,4.000,0.000,4.000,36.72,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
Sr.No.,District Name,Block Name,Package No.,Sanctioned Year,Road Name / Bridge Name,Connectivity (New / Upgrade),Name of Benefited Habitations,Core-Network Road name,Core-Network Habitation name,State Cost,Expenditure Till Date,Stage of Progress,Collaboration,Contractor Name,5 Years Maintenance Cost Due,Completion Date,29,Bangalore R ,DPIU Of Bangalore r,Doddaballapur,KN0208,2001 - 2002,ROAD,H.M. Road to Subbaraya  Nagenahally,Upgarde,S Nagenahally [ 929738],Adakaavala to Ankonahally via Bhaktrahally Alappanahally Bayappanahally,,17.67,0.00,1.400,0.000,1.400,11.80,Completed,Regular PMGSY,Karnataka Land Army Corporation [07 Jul 2002],0.00,Financial: 01-04-2005/ Physical: 31-08-2004,Total,"10,625.48",0.00,591.900,0.000,591.900,"10,993.91",796.27
